"Year","ABBREV_NAME","offence","num","rate","pop"
2011,"BARCALDINE","Violent Offences",14,425.273390038,3291.99999998802
2011,"BARCOO","Drug Related Offences",16,4407.71349859,363.000000002684
2011,"BLACKALL TAMBO","Drug Related Offences",66,2924.235711109,2257.00000000923
2011,"BLACKALL TAMBO","Sexual Offences",4,177.226406736,2256.99999998221
2011,"BLACKALL TAMBO","Violent Offences",18,797.518830303,2257.00000000768
2011,"BOULIA","Violent Offences",12,2434.07707908,493.000000005571
2011,"BRISBANE","Drug Related Offences",19470,1786.4368429883,1089879.00000042
2011,"BRISBANE","Sexual Offences",1604,147.1723007786,1089878.9999981
2011,"BRISBANE","Violent Offences",6253,573.7334144444,1089878.99999782
2011,"BULLOO","Drug Related Offences",6,1435.40669856,418.000000001338
2011,"BULLOO","Violent Offences",2,478.46889952,418.000000001338
2011,"BUNDABERG","Drug Related Offences",2222,2413.5646242269,92062.9999999167
2011,"BUNDABERG","Sexual Offences",284,308.4844074178,92062.9999996599
2011,"BUNDABERG","Violent Offences",701,761.4351042225,92062.9999999527
2011,"BURDEKIN","Drug Related Offences",536,3015.4711673626,17775.000000043
2011,"BURDEKIN","Sexual Offences",62,348.8045007014,17775.0000000935
2011,"BURDEKIN","Violent Offences",153,860.7594936662,17775.0000000968
2011,"BURKE","Drug Related Offences",18,3231.59784556,557.000000007142
2011,"BURKE","Sexual Offences",2,359.06642728,557.000000014036
2011,"BURKE","Violent Offences",21,3770.19748652,557.000000002217
2011,"CAIRNS","Drug Related Offences",3736,2474.3032743426,150992.000000187
2011,"CAIRNS","Sexual Offences",650,430.4863833833,150992.000000439
2011,"CAIRNS","Violent Offences",1839,1217.9453216071,150991.999999919
2011,"CARPENTARIA","Drug Related Offences",120,5461.99362767,2197.00000000165
2011,"CARPENTARIA","Sexual Offences",6,273.099681384,2196.99999999763
2011,"CARPENTARIA","Violent Offences",93,4233.045061458,2196.99999999451
2011,"CASSOWARY COAST","Drug Related Offences",694,2423.5228383759,28636.0000001105
2011,"CASSOWARY COAST","Sexual Offences",80,279.3686269008,28636.0000002459
2011,"CASSOWARY COAST","Violent Offences",292,1019.6954881991,28635.9999999319
2011,"CENTRAL HIGHLANDS","Drug Related Offences",482,1631.6306150742,29541.000000057
2011,"CENTRAL HIGHLANDS","Sexual Offences",54,182.7967909,29541.0000001264
2011,"CENTRAL HIGHLANDS","Violent Offences",219,741.342540873,29541.0000000954
2011,"CHARTERS TOWERS","Drug Related Offences",120,965.095705317,12434.0000000916
2011,"CHARTERS TOWERS","Sexual Offences",18,144.764355798,12434.000000053
2011,"CHARTERS TOWERS","Violent Offences",105,844.458742155,12434.000000053
2011,"CHERBOURG ABORIGINAL","Drug Related Offences",236,18670.886076109,1263.99999998919
2011,"CHERBOURG ABORIGINAL","Sexual Offences",36,2848.101265809,1264.00000000612
2011,"CHERBOURG ABORIGINAL","Violent Offences",136,10759.493670854,1264.00000000377
2011,"CLONCURRY","Drug Related Offences",132,3949.730700182,3341.99999999791
2011,"CLONCURRY","Sexual Offences",8,239.377618192,3342.00000000976
2011,"CLONCURRY","Violent Offences",74,2214.242968286,3341.99999999467
2011,"COOK","Drug Related Offences",364,8255.840326631,4408.99999998594
2011,"COOK","Sexual Offences",30,680.426400542,4409.00000001517
2011,"COOK","Violent Offences",130,2948.514402361,4408.99999999673
2011,"CROYDON","Drug Related Offences",4,1223.24159021,327.000000001087
2011,"CROYDON","Violent Offences",12,3669.72477064,327.000000000196
2011,"DIAMANTINA","Drug Related Offences",4,1369.86301368,292.000000003971
2011,"DIAMANTINA","Violent Offences",3,1027.39726026,292.000000003971
2011,"DOOMADGEE ABORIGINAL","Drug Related Offences",64,4657.933042195,1374.00000000517
2011,"DOOMADGEE ABORIGINAL","Sexual Offences",6,436.68122271,1373.99999999189
2011,"DOOMADGEE ABORIGINAL","Violent Offences",107,7787.481804935,1374.00000000248
2011,"DOUGLAS","Drug Related Offences",240,2145.539066697,11185.9999999661
2011,"DOUGLAS","Sexual Offences",24,214.5539066684,11186.0000000339
2011,"DOUGLAS","Violent Offences",186,1662.7927766934,11185.9999999444
2011,"ETHERIDGE","Drug Related Offences",8,861.14101184,929.000000000743
2011,"ETHERIDGE","Violent Offences",3,322.92787944,929.000000000743
2011,"FLINDERS","Drug Related Offences",58,3152.173913018,1840.00000001487
2011,"FLINDERS","Sexual Offences",4,217.39130434,1840.00000006624
2011,"FLINDERS","Violent Offences",16,869.565217386,1840.00000001122
2011,"FRASER COAST","Drug Related Offences",2080,2129.8164057348,97660.9999997811
2011,"FRASER COAST","Sexual Offences",340,348.1430663221,97660.9999997627
2011,"FRASER COAST","Violent Offences",766,784.3458494191,97660.9999998486
2011,"GLADSTONE","Drug Related Offences",1108,1863.4062662882,59461.0000001274
2011,"GLADSTONE","Sexual Offences",64,107.6335749483,59460.999999992
2011,"GLADSTONE","Violent Offences",369,620.5748305622,59460.999999905
2011,"GOLD COAST","Drug Related Offences",12156,2359.4628902674,515202.000003583
2011,"GOLD COAST","Sexual Offences",600,116.4591752361,515202.000000093
2011,"GOLD COAST","Violent Offences",3035,589.0893280702,515201.999999282
2011,"GOONDIWINDI","Drug Related Offences",280,2568.8073394464,10900.0000000133
2011,"GOONDIWINDI","Sexual Offences",22,201.8348623842,10900.0000000605
2011,"GOONDIWINDI","Violent Offences",67,614.6788990806,10900.0000000349
2011,"GYMPIE","Drug Related Offences",1256,2681.6405833114,46836.9999997926
2011,"GYMPIE","Sexual Offences",354,755.812712173,46836.9999999381
2011,"GYMPIE","Violent Offences",339,723.786749789,46837.0000001832
2011,"HINCHINBROOK","Drug Related Offences",206,1743.2512482,11817.0000000118
2011,"HINCHINBROOK","Sexual Offences",20,169.247694,11817.0000000118
2011,"HINCHINBROOK","Violent Offences",56,473.8935432,11817.0000000118
2011,"HOPE VALE ABORIGINAL","Drug Related Offences",68,6463.878326969,1052.00000000443
2011,"HOPE VALE ABORIGINAL","Sexual Offences",8,760.456273764,1052.00000000036
2011,"HOPE VALE ABORIGINAL","Violent Offences",67,6368.821292752,1052.00000000391
2011,"IPSWICH","Drug Related Offences",2354,1367.0150987225,172199.999999989
2011,"IPSWICH","Sexual Offences",670,389.0824622525,172200.000000307
2011,"IPSWICH","Violent Offences",1503,872.8222996513,172200.000000053
2011,"ISAAC","Drug Related Offences",230,991.8923581078,23188.0000001979
2011,"ISAAC","Sexual Offences",58,250.129377264,23188.0000000095
2011,"ISAAC","Violent Offences",88,379.5066413625,23188.0000002275
2011,"KOWANYAMA ABORIGINAL","Drug Related Offences",96,8633.093525184,1111.99999999947
2011,"KOWANYAMA ABORIGINAL","Sexual Offences",10,899.280575542,1111.99999999699
2011,"KOWANYAMA ABORIGINAL","Violent Offences",99,8902.87769779,1112.00000000646
2011,"LIVINGSTONE","Drug Related Offences",574,1718.8716535992,33393.9999998303
2011,"LIVINGSTONE","Sexual Offences",44,131.7601964434,33393.9999997655
2011,"LIVINGSTONE","Violent Offences",160,479.1279870652,33393.9999998846
2011,"LOCKHART RIVER ABORIGINAL","Drug Related Offences",78,14999.99999999,520.000000000347
2011,"LOCKHART RIVER ABORIGINAL","Sexual Offences",8,1538.46153848,519.99999999376
2011,"LOCKHART RIVER ABORIGINAL","Violent Offences",66,12692.3076924,519.999999996218
2011,"LOCKYER VALLEY","Drug Related Offences",534,1488.2943143909,35879.9999997679
2011,"LOCKYER VALLEY","Sexual Offences",78,217.3913043485,35879.9999998888
2011,"LOCKYER VALLEY","Violent Offences",285,794.3143812722,35879.9999999414
2011,"LOGAN","Drug Related Offences",5092,1771.2906210708,287473.999999036
2011,"LOGAN","Sexual Offences",626,217.758823406,287474.000000843
2011,"LOGAN","Violent Offences",2114,735.370850929,287474.00000005
2011,"LONGREACH","Drug Related Offences",282,6564.245810052,4296.00000000253
2011,"LONGREACH","Sexual Offences",6,139.664804471,4295.9999999469
2011,"LONGREACH","Violent Offences",60,1396.6480447,4295.99999997766
2011,"MACKAY","Drug Related Offences",2472,2131.7695757173,115959.999999916
2011,"MACKAY","Sexual Offences",248,213.8668506384,115959.999999865
2011,"MACKAY","Violent Offences",724,624.3532252479,115960.000000406
2011,"MAPOON ABORIGINAL","Drug Related Offences",14,4982.20640572,280.999999998531
2011,"MAPOON ABORIGINAL","Violent Offences",16,5693.95017798,280.999999997826
2011,"MARANOA","Drug Related Offences",366,2723.8222817696,13436.9999999493
2011,"MARANOA","Sexual Offences",72,535.8338914927,13437.0000000235
2011,"MARANOA","Violent Offences",160,1190.7419810974,13436.9999999952
2011,"MAREEBA","Drug Related Offences",676,3258.6165341348,20744.9999998078
2011,"MAREEBA","Sexual Offences",70,337.4307061968,20744.9999998441
2011,"MAREEBA","Violent Offences",294,1417.2089660224,20744.999999905
2011,"MCKINLAY","Drug Related Offences",4,368.663594472,1084.99999999425
2011,"MCKINLAY","Sexual Offences",4,368.663594476,1084.99999998248
2011,"MCKINLAY","Violent Offences",2,184.331797236,1084.99999999425
2011,"MORETON BAY","Drug Related Offences",6828,1750.5403139566,390051.000000522
2011,"MORETON BAY","Sexual Offences",822,210.7416722426,390051.000000482
2011,"MORETON BAY","Violent Offences",2067,529.9307013696,390051.000000163
2011,"MORNINGTON","Drug Related Offences",212,17377.049180335,1219.9999999995
2011,"MORNINGTON","Sexual Offences",2,163.93442623,1219.99999999634
2011,"MORNINGTON","Violent Offences",127,10409.836065565,1220.00000000103
2011,"MOUNT ISA","Drug Related Offences",804,3641.4692694461,22078.9999999724
2011,"MOUNT ISA","Sexual Offences",88,398.5687757628,22078.9999998322
2011,"MOUNT ISA","Violent Offences",591,2676.751664491,22078.9999998891
2011,"MURWEH","Drug Related Offences",222,4692.454026604,4731.00000002908
2011,"MURWEH","Sexual Offences",6,126.8230818,4731.00000003312
2011,"MURWEH","Violent Offences",48,1014.584654403,4731.00000001913
2011,"NAPRANUM ABORIGINAL","Drug Related Offences",44,4845.81497796,908.000000002542
2011,"NAPRANUM ABORIGINAL","Sexual Offences",8,881.05726872,908.000000002542
2011,"NAPRANUM ABORIGINAL","Violent Offences",32,3524.22907488,908.000000002542
2011,"NOOSA","Drug Related Offences",1012,1982.8363180352,51038.0000000602
2011,"NOOSA","Sexual Offences",56,109.7221677966,51037.9999999738
2011,"NOOSA","Violent Offences",276,540.7735412812,51038.0000001666
2011,"NORTH BURNETT","Drug Related Offences",234,2255.6390977518,10373.9999999658
2011,"NORTH BURNETT","Sexual Offences",22,212.0686331196,10374.0000000814
2011,"NORTH BURNETT","Violent Offences",30,289.1844997089,10374.0000000687
2011,"NORTHERN PENINSULA AREA","Drug Related Offences",42,1705.237515234,2462.99999998748
2011,"NORTHERN PENINSULA AREA","Sexual Offences",18,730.81607796,2462.99999997882
2011,"NORTHERN PENINSULA AREA","Violent Offences",94,3816.483962676,2462.9999999814
2011,"PALM ISLAND ABORIGINAL","Drug Related Offences",58,2285.263987375,2538.00000001849
2011,"PALM ISLAND ABORIGINAL","Sexual Offences",44,1733.648542161,2537.99999999734
2011,"PALM ISLAND ABORIGINAL","Violent Offences",486,19148.936170175,2538.00000000501
2011,"PAROO","Drug Related Offences",138,7124.419205013,1936.99999998453
2011,"PAROO","Sexual Offences",6,309.757356738,1936.99999999514
2011,"PAROO","Violent Offences",87,4491.481672714,1936.99999998953
2011,"PORMPURAAW ABORIGINAL","Drug Related Offences",28,3916.08391608,715.000000000715
2011,"PORMPURAAW ABORIGINAL","Sexual Offences",6,839.16083916,715.000000000715
2011,"PORMPURAAW ABORIGINAL","Violent Offences",77,10769.23076922,715.000000000715
2011,"QUILPIE","Drug Related Offences",6,595.829195638,1006.99999998747
2011,"QUILPIE","Violent Offences",2,198.609731876,1007.00000000437
2011,"REDLAND","Drug Related Offences",2192,1525.2833812291,143711.000000121
2011,"REDLAND","Sexual Offences",188,130.8181002157,143710.999999247
2011,"REDLAND","Violent Offences",595,414.0253703616,143710.999999913
2011,"RICHMOND","Drug Related Offences",14,1652.89256199,846.999999996654
2011,"RICHMOND","Sexual Offences",2,236.12750886,846.999999981281
2011,"RICHMOND","Violent Offences",2,236.12750886,846.999999981281
2011,"ROCKHAMPTON","Drug Related Offences",2090,2647.613980415,78939.0000000077
2011,"ROCKHAMPTON","Sexual Offences",314,397.7754975373,78938.9999997563
2011,"ROCKHAMPTON","Violent Offences",1104,1398.5482461154,78938.999999926
2011,"SCENIC RIM","Drug Related Offences",416,1111.2001495912,37436.9999997788
2011,"SCENIC RIM","Sexual Offences",72,192.3231028141,37436.9999997324
2011,"SCENIC RIM","Violent Offences",115,307.1827336596,37436.999999953
2011,"SOMERSET","Drug Related Offences",394,1774.774774787,22199.9999998471
2011,"SOMERSET","Sexual Offences",52,234.2342342365,22199.9999997853
2011,"SOMERSET","Violent Offences",118,531.5315315355,22199.9999998343
2011,"SOUTH BURNETT","Drug Related Offences",1264,3974.4678174988,31803.0000000216
2011,"SOUTH BURNETT","Sexual Offences",102,320.7244599566,31803.0000000008
2011,"SOUTH BURNETT","Violent Offences",298,937.0185202661,31802.9999999757
2011,"SOUTHERN DOWNS","Drug Related Offences",1018,2938.0357297336,34649.0000001567
2011,"SOUTHERN DOWNS","Sexual Offences",122,352.102513781,34649.000000006
2011,"SOUTHERN DOWNS","Violent Offences",234,675.3441657748,34649.0000001021
2011,"SUNSHINE COAST","Drug Related Offences",5000,1870.9703975105,267240.99999941
2011,"SUNSHINE COAST","Sexual Offences",300,112.25822385,267241.00000091
2011,"SUNSHINE COAST","Violent Offences",1086,406.3747703415,267240.999997951
2011,"TABLELANDS","Drug Related Offences",644,2642.3764976345,24371.9999998683
2011,"TABLELANDS","Sexual Offences",32,131.2982110621,24371.9999999581
2011,"TABLELANDS","Violent Offences",188,771.376989988,24372.0000000162
2011,"TOOWOOMBA","Drug Related Offences",2516,1618.2874196859,155472.99999949
2011,"TOOWOOMBA","Sexual Offences",324,208.3963131866,155472.999999711
2011,"TOOWOOMBA","Violent Offences",1130,726.8143021631,155472.99999972
2011,"TORRES STRAIT ISLAND","Drug Related Offences",100,2184.35998254,4577.99999996882
2011,"TORRES STRAIT ISLAND","Sexual Offences",56,1223.241590222,4577.99999997031
2011,"TORRES STRAIT ISLAND","Violent Offences",131,2861.511577117,4577.99999998545
2011,"TORRES","Drug Related Offences",70,2013.229795813,3476.99999997924
2011,"TORRES","Sexual Offences",34,977.854472251,3476.99999998289
2011,"TORRES","Violent Offences",124,3566.29278113,3477.00000000308
2011,"TOWNSVILLE","Drug Related Offences",5080,2820.4359461206,180114.000000154
2011,"TOWNSVILLE","Sexual Offences",606,336.453579398,180114.000000917
2011,"TOWNSVILLE","Violent Offences",2002,1111.518260654,180114.000000509
2011,"WEIPA","Drug Related Offences",52,1519.135261467,3422.99999999899
2011,"WEIPA","Sexual Offences",12,350.569675727,3422.99999996143
2011,"WEIPA","Violent Offences",32,934.852468593,3423.00000000659
2011,"WESTERN DOWNS","Drug Related Offences",546,1687.0075699024,32365.0000000645
2011,"WESTERN DOWNS","Sexual Offences",116,358.4118646669,32365.0000001556
2011,"WESTERN DOWNS","Violent Offences",195,602.502703535,32365.0000001489
2011,"WHITSUNDAY","Drug Related Offences",992,3060.2171767039,32415.999999989
2011,"WHITSUNDAY","Sexual Offences",82,252.9615004929,32416.0000000876
2011,"WHITSUNDAY","Violent Offences",332,1024.1855873647,32415.9999999862
2011,"WINTON","Drug Related Offences",66,4782.608695658,1379.99999999832
2011,"WINTON","Violent Offences",7,507.246376812,1379.9999999989
2011,"WOORABINDA ABORIGINAL","Drug Related Offences",82,8401.63934421,976.000000006075
2011,"WOORABINDA ABORIGINAL","Sexual Offences",14,1434.4262295,976.000000005577
2011,"WOORABINDA ABORIGINAL","Violent Offences",135,13831.96721312,975.99999999963
2011,"WUJAL WUJAL ABORIGINAL","Drug Related Offences",10,3484.3205575,286.999999999282
2011,"WUJAL WUJAL ABORIGINAL","Sexual Offences",2,696.8641115,286.999999999282
2011,"WUJAL WUJAL ABORIGINAL","Violent Offences",15,5226.4808362,287.000000002028
2011,"YARRABAH ABORIGINAL","Drug Related Offences",80,3082.851637798,2594.99999997217
2011,"YARRABAH ABORIGINAL","Sexual Offences",28,1078.998073232,2594.99999996567
2011,"YARRABAH ABORIGINAL","Violent Offences",458,17649.325626174,2595.00000000445
2012,"AURUKUN","Drug Related Offences",30,2186.588921264,1372.0000000118
2012,"AURUKUN","Sexual Offences",8,583.090379008,1372.00000000176
2012,"AURUKUN","Violent Offences",131,9548.104956274,1371.99999999917
2012,"BALONNE","Drug Related Offences",92,1921.871735945,4787.00000001628
2012,"BALONNE","Sexual Offences",42,877.376227286,4786.99999997939
2012,"BALONNE","Violent Offences",60,1253.394610411,4786.99999997012
2012,"BANANA","Drug Related Offences",324,2181.5243738284,14851.9999999544
2012,"BANANA","Sexual Offences",46,309.722596282,14852.0000000637
2012,"BANANA","Violent Offences",79,531.914893616,14852.0000000285
2012,"BARCALDINE","Drug Related Offences",50,1538.935056944,3248.99999999282
2012,"BARCALDINE","Sexual Offences",6,184.672206834,3248.99999998015
2012,"BARCALDINE","Violent Offences",22,677.131425062,3248.99999996096
2012,"BARCOO","Sexual Offences",4,1149.42528736,347.999999998886
2012,"BLACKALL TAMBO","Drug Related Offences",64,2862.254025056,2235.99999999119
2012,"BLACKALL TAMBO","Sexual Offences",10,447.227191422,2235.99999995619
2012,"BLACKALL TAMBO","Violent Offences",15,670.840787117,2236.00000000952
2012,"BOULIA","Drug Related Offences",4,823.04526748,486.000000005735
2012,"BOULIA","Violent Offences",7,1440.32921809,486.000000005735
2012,"BRISBANE","Drug Related Offences",22706,2042.2774640675,1111798.00000229
2012,"BRISBANE","Sexual Offences",1620,145.7099221261,1111798.00000032
2012,"BRISBANE","Violent Offences",6024,541.8250437573,1111798.00000133
2012,"BULLOO","Drug Related Offences",10,2439.02439022,410.000000004018
2012,"BULLOO","Violent Offences",2,487.80487804,410.00000000738
2012,"BUNDABERG","Drug Related Offences",1960,2100.9078923263,93293.0000005724
2012,"BUNDABERG","Sexual Offences",300,321.5675345405,93293.0000003518
2012,"BUNDABERG","Violent Offences",594,636.7037183933,93292.9999998961
2012,"BURDEKIN","Drug Related Offences",414,2317.7695666866,17861.9999999327
2012,"BURDEKIN","Sexual Offences",46,257.5299518514,17862.0000001176
2012,"BURDEKIN","Violent Offences",180,1007.7258985536,17862.0000000353
2012,"BURKE","Sexual Offences",6,1088.92921961,550.999999995307
2012,"BURKE","Violent Offences",16,2903.81125227,550.999999999735
2012,"CAIRNS","Drug Related Offences",4534,2943.3722190763,154041.000000431
2012,"CAIRNS","Sexual Offences",572,371.3297109229,154040.999999261
2012,"CAIRNS","Violent Offences",1912,1241.2279847585,154040.999999852
2012,"CARPENTARIA","Drug Related Offences",44,2027.649769599,2169.99999998529
2012,"CARPENTARIA","Sexual Offences",12,552.995391717,2169.99999995318
2012,"CARPENTARIA","Violent Offences",68,3133.640553011,2169.99999998919
2012,"CASSOWARY COAST","Drug Related Offences",1142,3954.2936288043,28880.0000000333
2012,"CASSOWARY COAST","Sexual Offences",60,207.7562326835,28880.0000004838
2012,"CASSOWARY COAST","Violent Offences",231,799.8614958438,28880.0000000388
2012,"CENTRAL HIGHLANDS","Drug Related Offences",494,1661.0066910931,29741.0000001205
2012,"CENTRAL HIGHLANDS","Sexual Offences",58,195.0169799281,29740.9999997866
2012,"CENTRAL HIGHLANDS","Violent Offences",202,679.1970680183,29741.0000000997
2012,"CHARTERS TOWERS","Drug Related Offences",152,1225.5099572761,12402.9999999221
2012,"CHARTERS TOWERS","Sexual Offences",48,387.0031444009,12402.9999999887
2012,"CHARTERS TOWERS","Violent Offences",119,959.4452954937,12402.9999999913
2012,"CHERBOURG ABORIGINAL","Drug Related Offences",214,16679.657053696,1283.00000000648
2012,"CHERBOURG ABORIGINAL","Sexual Offences",18,1402.96180825,1283.00000001087
2012,"CHERBOURG ABORIGINAL","Violent Offences",118,9197.194076408,1282.99999999658
2012,"CLONCURRY","Drug Related Offences",68,2024.412027369,3359.00000003336
2012,"CLONCURRY","Sexual Offences",6,178.624590654,3358.99999996201
2012,"CLONCURRY","Violent Offences",52,1548.079785639,3359.00000002493
2012,"COOK","Drug Related Offences",360,8540.925266902,4215.00000000094
2012,"COOK","Sexual Offences",8,189.798339264,4215.0000000118
2012,"COOK","Violent Offences",134,3179.122182678,4215.00000000385
2012,"CROYDON","Drug Related Offences",2,630.9148265,316.999999999207
2012,"CROYDON","Sexual Offences",2,630.9148265,316.999999999207
2012,"CROYDON","Violent Offences",12,3785.488959,316.999999999207
2012,"DIAMANTINA","Drug Related Offences",6,2033.89830504,295.00000000649
2012,"DOOMADGEE ABORIGINAL","Drug Related Offences",68,4970.76023391,1368.00000000224
2012,"DOOMADGEE ABORIGINAL","Sexual Offences",10,730.99415205,1367.99999999398
2012,"DOOMADGEE ABORIGINAL","Violent Offences",138,10087.71929823,1368.00000000212
2012,"DOUGLAS","Drug Related Offences",392,3444.6397188254,11379.9999999323
2012,"DOUGLAS","Sexual Offences",18,158.1722319862,11379.9999999813
2012,"DOUGLAS","Violent Offences",161,1414.7627416578,11379.9999999535
2012,"ETHERIDGE","Drug Related Offences",14,1560.75808252,896.999999986904
2012,"ETHERIDGE","Sexual Offences",2,222.96544036,896.999999986904
2012,"ETHERIDGE","Violent Offences",4,445.93088072,896.999999986904
2012,"FLINDERS","Drug Related Offences",46,2562.674094698,1795.00000000667
2012,"FLINDERS","Sexual Offences",2,111.420612814,1794.99999998986
2012,"FLINDERS","Violent Offences",21,1169.916434522,1795.00000002822
2012,"FRASER COAST","Drug Related Offences",2428,2452.0051302241,99021.0000000324
2012,"FRASER COAST","Sexual Offences",294,296.9067167563,99021.0000002506
2012,"FRASER COAST","Violent Offences",721,728.1283768096,99020.9999999129
2012,"GLADSTONE","Drug Related Offences",1102,1820.8555707862,60521.0000002463
2012,"GLADSTONE","Sexual Offences",164,270.9803208806,60520.9999999454
2012,"GLADSTONE","Violent Offences",491,811.28864361,60521.0000000976
2012,"GOLD COAST","Drug Related Offences",12908,2443.1144978008,528342.000001199
2012,"GOLD COAST","Sexual Offences",656,124.1620011281,528341.999999818
2012,"GOLD COAST","Violent Offences",3287,622.1349050427,528341.999999887
2012,"GOONDIWINDI","Drug Related Offences",198,1809.2105263148,10944.000000006
2012,"GOONDIWINDI","Sexual Offences",42,383.7719298278,10943.9999999076
2012,"GOONDIWINDI","Violent Offences",57,520.8333333308,10944.0000000532
2012,"GYMPIE","Drug Related Offences",1236,2586.5316201281,47786.000000216
2012,"GYMPIE","Sexual Offences",74,154.8570711073,47786.0000004298
2012,"GYMPIE","Violent Offences",297,621.5209475602,47785.9999998202
2012,"HINCHINBROOK","Drug Related Offences",408,3468.5029329071,11763.0000000616
2012,"HINCHINBROOK","Sexual Offences",30,255.0369803583,11763.0000001777
2012,"HINCHINBROOK","Violent Offences",86,731.1060103694,11763.0000000338
2012,"HOPE VALE ABORIGINAL","Drug Related Offences",118,11142.587346617,1058.99999999395
2012,"HOPE VALE ABORIGINAL","Sexual Offences",4,377.7148253,1059.00000001933
2012,"HOPE VALE ABORIGINAL","Violent Offences",56,5288.007554283,1059.0000000027
2012,"IPSWICH","Drug Related Offences",2096,1176.1075105881,178215.000000461
2012,"IPSWICH","Sexual Offences",468,262.6041578986,178215.000000385
2012,"IPSWICH","Violent Offences",1400,785.5679937134,178215.000000466
2012,"ISAAC","Drug Related Offences",272,1165.181631253,23344.0000000257
2012,"ISAAC","Sexual Offences",58,248.4578478421,23343.9999998954
2012,"ISAAC","Violent Offences",93,398.3893077461,23343.9999999374
2012,"KOWANYAMA ABORIGINAL","Drug Related Offences",88,8163.26530616,1077.99999999504
2012,"KOWANYAMA ABORIGINAL","Sexual Offences",12,1113.172541754,1077.99999999029
2012,"KOWANYAMA ABORIGINAL","Violent Offences",136,12615.955473116,1077.99999999849
2012,"LIVINGSTONE","Drug Related Offences",588,1710.2469387231,34380.9999998603
2012,"LIVINGSTONE","Sexual Offences",74,215.2351589548,34380.9999998839
2012,"LIVINGSTONE","Violent Offences",171,497.3677321778,34380.9999999901
2012,"LOCKHART RIVER ABORIGINAL","Drug Related Offences",34,5975.3954306,568.999999998092
2012,"LOCKHART RIVER ABORIGINAL","Violent Offences",29,5096.66080846,568.999999997304
2012,"LOCKYER VALLEY","Drug Related Offences",548,1499.4390784518,36546.9999998813
2012,"LOCKYER VALLEY","Sexual Offences",120,328.3443237469,36547.0000000671
2012,"LOCKYER VALLEY","Violent Offences",277,757.9281473162,36547.000000046
2012,"LOGAN","Drug Related Offences",6788,2309.0477389117,293974.000000508
2012,"LOGAN","Sexual Offences",676,229.9523087082,293973.999999198
2012,"LOGAN","Violent Offences",2195,746.6646710252,293974.000000051
2012,"LONGREACH","Drug Related Offences",246,5833.530946152,4217.0000000132
2012,"LONGREACH","Sexual Offences",16,379.416646908,4216.99999997091
2012,"LONGREACH","Violent Offences",77,1825.942613244,4216.99999997265
2012,"MACKAY","Drug Related Offences",2268,1930.2949061671,117494.999999946
2012,"MACKAY","Sexual Offences",192,163.4112089871,117495.000000371
2012,"MACKAY","Violent Offences",743,632.3673347792,117495.000000186
2012,"MAPOON ABORIGINAL","Drug Related Offences",8,2758.62068967,289.999999998441
2012,"MAPOON ABORIGINAL","Violent Offences",6,2068.96551726,289.99999999739
2012,"MARANOA","Drug Related Offences",874,6510.7270560048,13424.0000000294
2012,"MARANOA","Sexual Offences",24,178.784266985,13423.9999999629
2012,"MARANOA","Violent Offences",116,864.1239570926,13423.9999999872
2012,"MAREEBA","Drug Related Offences",604,2882.642103757,20952.9999999929
2012,"MAREEBA","Sexual Offences",82,391.3520736865,20953.0000001195
2012,"MAREEBA","Violent Offences",255,1217.0094974405,20953.0000001062
2012,"MCKINLAY","Drug Related Offences",4,384.245917388,1040.99999999764
2012,"MCKINLAY","Violent Offences",2,192.122958694,1040.99999999764
2012,"MORETON BAY","Drug Related Offences",8794,2191.9897903211,401188.0000003
2012,"MORETON BAY","Sexual Offences",876,218.3514960548,401188.000003512
2012,"MORETON BAY","Violent Offences",2191,546.1279998403,401188.000000128
2012,"MORNINGTON","Drug Related Offences",212,17405.58292282,1218.0000000003
2012,"MORNINGTON","Sexual Offences",4,328.40722496,1217.9999999961
2012,"MORNINGTON","Violent Offences",127,10426.92939246,1217.99999999844
2012,"MOUNT ISA","Drug Related Offences",612,2787.139083718,21957.9999998996
2012,"MOUNT ISA","Sexual Offences",90,409.8733946616,21958.0000000502
2012,"MOUNT ISA","Violent Offences",598,2723.3810001044,21957.9999998926
2012,"MURWEH","Drug Related Offences",254,5362.043487469,4736.99999997377
2012,"MURWEH","Sexual Offences",22,464.42896348,4736.99999998975
2012,"MURWEH","Violent Offences",44,928.857926966,4736.99999995915
2012,"NAPRANUM ABORIGINAL","Drug Related Offences",50,5440.69640911,919.00000000513
2012,"NAPRANUM ABORIGINAL","Violent Offences",63,6855.27747548,919.000000004942
2012,"NOOSA","Drug Related Offences",1518,2937.4201788131,51677.9999997605
2012,"NOOSA","Sexual Offences",44,85.1426138777,51678.0000003314
2012,"NOOSA","Violent Offences",240,464.4142575178,51677.9999999895
2012,"NORTH BURNETT","Drug Related Offences",132,1268.2551883186,10407.9999999842
2012,"NORTH BURNETT","Sexual Offences",36,345.8877786332,10407.9999999585
2012,"NORTH BURNETT","Violent Offences",55,528.4396618011,10407.9999999511
2012,"NORTHERN PENINSULA AREA","Drug Related Offences",66,2591.283863361,2547.00000000754
2012,"NORTHERN PENINSULA AREA","Sexual Offences",18,706.713780917,2547.00000000623
2012,"NORTHERN PENINSULA AREA","Violent Offences",113,4436.592069085,2547.00000000913
2012,"PALM ISLAND ABORIGINAL","Drug Related Offences",148,5829.06656164,2538.99999999932
